GeneSymbol	ENTREZ.ID	log2FC_rectum	pvalue_rectum
ADAM19	8728	1.09423319793404	0.000431145998237255
ADAM1A	8759	-0.678532301530624	1.41685395541912e-06
ADAM8	101	1.32032015434578	3.82409662503056e-05
ADAM9	8754	0.880728017125092	6.68775285861043e-13
ADAMDEC1	27299	-0.955849446814419	0.000394446616093529
ADAMTS1	9510	0.964038687315196	0.00072794609303477
ADAMTS10	81794	0.584059710126338	0.0461956218130228
ADAMTS12	81792	2.00987044630299	6.34747436216186e-08
ADAMTS13	11093	-0.673986573563677	0.000354955261355046
ADAMTS14	140766	0.746205147538127	0.00394512254941961
ADAMTS15	170689	0.857159932599259	0.000251981351106913
ADAMTS2	9509	1.93966761328269	1.07268215814667e-06
ADAMTS3	9508	1.14928795855732	0.000263802213796885
ADAMTS4	9507	3.8273684657604	2.77047021811808e-14
ADAMTS5	11096	1.1832149004994	4.78582150959894e-05
ADAMTS6	11174	1.39727898387896	3.15635895165276e-05
ADAMTS7	11173	1.23263211335771	9.34976350544979e-06
ADAMTS8	11095	0.72558658572816	0.0136034395345072
ADAMTS9	56999	1.79438665960658	4.12712819661253e-11
ADAMTSL1	92949	-0.669815436859809	0.00162022882316708
ADARB1	104	0.587514273197454	0.00149835237300696
ADCY4	196883	0.774988593029142	6.91090564989423e-05
ADCYAP1	116	1.27642422499174	0.0220096495432758
ADH1C	126	-1.02493254711297	0.000526401515853343
ADHFE1	137872	-0.952577215825144	2.13404456848884e-06
ADIRF	10974	-1.48442056261407	1.94486177221036e-07
ADM	133	1.467165086942	1.6313006596271e-06
ADM2	79924	1.04361333526914	3.79714395525768e-10
ADORA1	134	1.27721660327543	1.39504605209323e-05
ADPRH	141	0.720478299130154	0.00158515113710963
ADPRHL1	113622	-0.988323400196779	7.84498208039138e-07
ADRA1B	147	-0.800417282375996	0.0102437903698848
ADRA2A	150	1.02637472667652	5.69659023751341e-06
AEBP1	165	0.883739146074072	0.00167918448243636
AFAP1-AS1	84740	4.89562886041209	9.48950478333962e-12
AFAP1L1	134265	0.986208596000862	1.2280364641466e-06
AFAP1L2	84632	0.610624819383482	1.21629308010607e-07
AGAP2-AS1	100130776	0.764928538835272	9.29853259865097e-05
AGER	177	0.627006220039583	0.0201890978711814
AGMO	392636	-1.42681049143486	0.000101328387474583
AGO2	27161	0.608706974183445	1.18554343801031e-06
AGPAT4	56895	1.4007796101197	4.39407953080655e-07
AGR2	10551	0.661924122274774	0.00811073351503116
AGT	183	1.62275243974431	4.41305623217785e-06
AGTR1	185	-1.21666329361807	5.03547280683742e-06
AGTRAP	57085	0.618463571267419	6.00529183040093e-05
AGXT2	64902	-3.31747575142471	5.15425793076289e-09
AHNAK2	113146	0.777849163729209	0.00449492435791186
AICDA	57379	1.5859640935991	0.011584972556191
AIF1L	83543	0.598247958085525	0.00165004934719564
AIM2	9447	1.23086300825565	0.00223568380389878
AJUBA	84962	1.00311774644965	6.25641146938779e-07
AK5	26289	-0.671504581484145	0.00662924197310579
AK7	122481	1.01142616908314	2.71921755267724e-08
AKAP6	9472	-0.647569130526665	0.000458156491745889
AKAP7	9465	-0.821723184335572	5.13075366160342e-07
AKIRIN2	55122	0.695753028938822	4.99000461722054e-08
AKR7L	246181	-0.59760041121619	0.0175218812971598
AKT3	10000	0.595989415402298	0.0072074970697753
ALAD	210	-0.607310109301325	6.49497375907411e-07
ALDH1A2	8854	2.61386505051464	6.43991342160415e-07
ALDH1L1	10840	0.767365705456534	0.0216832371189984
ALDH1L2	160428	0.891071523936906	0.000835718742519792
ALDH4A1	8659	0.732439429155702	2.77296408556937e-07
ALDH5A1	7915	-0.877809961650427	1.14237285313116e-11
ALDOB	229	-3.06575869585576	2.76361378012363e-08
ALDOC	230	-0.853324961332574	0.00103423221497194
ALKBH7	84266	-0.662121559623616	0.000288120402133199
ALOX12B	242	-0.701498961910454	0.0195585408818394
ALOX15	246	1.83028450766497	2.49692631736531e-07
ALOX5	240	0.77096656786631	0.00353589489684404
ALPI	248	-1.46575863046146	9.19445323924279e-06
ALPK2	115701	1.20977955754084	0.0162545663631308
ALPL	249	2.43659023361871	4.71230211355875e-09
AMACR	23600	-0.970268599201574	0.000119735649712786
AMER3	205147	-1.03971790159061	2.40382380822981e-05
AMPH	273	0.801186250044476	0.00461610949093799
AMT	275	-0.778607518114192	4.72370534883151e-07
ANGPT2	285	2.03298175395316	6.28915592175512e-11
ANGPTL1	9068	-0.989895635367902	0.000933167888380363
ANGPTL2	23452	1.97695429238871	8.41171064088168e-08
ANGPTL4	51129	2.18808283400732	3.28804141360894e-07
ANK1	286	1.41005466462076	0.000158927774133577
ANK3	288	-0.75112500942427	0.000566110232476611
ANKFN1	162282	-0.769238814677814	0.00371221616522735
ANKLE1	126549	1.18483514662881	0.00544627843619896
ANKRD22	118932	1.68981504247062	2.09699107214771e-07
ANKRD36BP2	645784	1.29090068051326	0.000279201066703512
ANKRD36C	400986	0.880281292663849	6.84634851936651e-06
ANKRD44	91526	0.660714631159901	0.0126339385337244
ANKRD55	79722	1.04105156516314	0.00487270573506758
ANKRD9	122416	-0.722682890504536	0.000175022078774087
ANLN	54443	0.983043703455713	1.66617455041828e-07
ANO2	57101	1.02223125178452	5.42756365227402e-05
ANO4	121601	-1.01203700106819	6.51102224637669e-05
ANO5	203859	-0.92835637089453	0.000215172907136162
ANPEP	290	-1.23197895177022	0.000994842232671424
ANXA1	301	2.17159861577508	8.75964133029054e-13
ANXA10	11199	4.1073490272513	1.84255667411093e-07
ANXA13	312	-0.82406160602895	0.000926892636066439
ANXA2	302	0.801087285787691	6.32899246834928e-08
ANXA2P1	303	0.949096265616578	0.00103112526508225
ANXA2P2	304	0.869892085832178	3.70562853465198e-08
ANXA3	306	0.709636566499641	0.00030923822996242
ANXA4	307	0.605895624769589	4.7010833725187e-05
ANXA5	308	0.803294888642844	8.89306796012943e-07
AOX1	316	1.35361883819726	0.00165134097913643
AP1S3	130340	0.58484923101403	1.80260719548718e-06
AP3B2	8120	-0.641517316016823	0.00893350801945998
APBA1	320	-0.830160822079288	6.29014094757485e-06
APBA2	321	1.06867593027516	0.000309013023093021
APBB1IP	54518	0.610524299016971	0.0247730511591454
APCDD1	147495	0.592985029407122	0.0118145081241754
APIP	51074	1.39078364066529	1.06858785408435e-13
APLN	8862	2.37611500867161	5.22190557809352e-13
APLNR	187	0.794660182954154	0.00154044660446215
APOA1	335	-4.43653317675297	7.23431249284526e-14
APOA4	337	-4.27023316746145	2.12643462301883e-13
APOB	338	-5.10700111505988	1.43369355797559e-16
APOBEC3A	200315	3.08233482367551	4.12138169510399e-08
APOBEC3B	9582	-0.824074986729219	0.000259764730888438
APOBEC3C	27350	-0.676535763470035	0.0001392737053456
APOBEC3G	60489	0.924217903471401	0.000245402646080445
APOBEC3H	164668	0.828289187681503	0.00915183496598422
APOC3	345	-4.2128446370371	8.99197614572504e-13
APOH	350	-1.69552001869052	1.01913088651164e-06
APOL1	8542	2.14441495224031	2.34639848033419e-19
APOL2	23780	1.3123416346479	3.19113471204745e-13
APOL3	80833	1.08518500498033	6.87489147346046e-06
APOL4	80832	0.887304528666318	0.000795941785297975
APOL6	80830	0.678392099591216	6.30886478620744e-07
APOLD1	81575	0.941543990310513	7.57154120928636e-05
AQP11	282679	-1.17144593344685	2.91882653411451e-06
AQP7	364	-1.52911642249373	8.36508374490214e-06
AQP8	343	-1.70902359556601	0.0222002807708105
AQP9	366	7.530549476683	7.77808824372163e-25
ARFGAP3	26286	0.76436583707695	2.9739928668061e-09
ARHGAP11A	9824	0.713486941858422	1.34578648798026e-05
ARHGAP23	57636	0.992244939166399	4.91256050320931e-05
ARHGAP25	9938	0.788626481361397	0.00503153218024373
ARHGAP28	79822	0.988037168131588	9.15569860567861e-05
ARHGAP29	9411	0.934376349154178	4.15406608448834e-05
ARHGAP30	257106	0.754705159597514	0.00476805462805053
ARHGAP4	393	0.630005022303644	0.00896406682723934
ARHGAP44	9912	-0.651189685091615	0.00263307247244492
ARHGAP9	64333	0.741892756246248	0.00807966000237764
ARHGDIB	397	0.737180847540376	0.00329398709769141
ARHGDIG	398	-0.974624078829905	0.0172289073652834
ARHGEF15	22899	1.04161038397974	2.88396079551614e-06
ARHGEF4	50649	0.689920072855369	0.00214783483066143
ARHGEF6	9459	0.58857386939142	0.0103992366893221
ARID5A	10865	1.19303677167057	4.50515388475886e-06
ARL4C	10123	0.702042503520073	0.00209779856930442
ARNTL2	56938	1.85346349450598	4.81317732335555e-14
ARPC1B	10095	0.636041894381824	1.40179221611778e-05
ART3	419	2.32840863199677	3.84506108869601e-10
ARX	170302	-0.758429625981128	0.00136782297868701
ASAH2	56624	-1.12701563307072	0.00234576219995334
ASAP1	50807	0.824153778151091	5.54779158005009e-06
ASB13	79754	-0.659446012807525	4.11477908419854e-06
ASCC3	10973	0.585738480712044	1.69835446315293e-09
ASCL2	430	-0.828301600413605	6.94666322521182e-06
ASGR1	432	0.644266610825059	0.00564422991691222
ASIC2	40	-1.39717403279014	1.0147138203442e-06
ASNS	440	0.803020137509783	4.35388249163956e-07
ASPA	443	-1.40410533166335	2.36040188013763e-06
ASPG	374569	-1.69230905334286	3.80292688985281e-05
ASPHD2	57168	0.707247496694427	4.22916331550424e-05
ASPM	259266	0.753046761365942	1.31528652502954e-05
ASPN	54829	0.784475872025655	0.0127698358981378
ASRGL1	80150	0.868921208785887	3.88375549192896e-06
ASS1	445	1.6046542074764	9.18595570929366e-09
ASS1P1	442167	1.42121565910315	1.95653264221042e-06
ASS1P11	340274	1.59799761866316	3.29797873880328e-07
ASS1P9	454	1.45912079251964	1.55867756224877e-06
ASXL3	80816	-1.60190204399353	1.43956191879965e-11
ATAD3C	219293	0.601239372732553	0.0138100750111215
ATF3	467	0.911309991955879	0.014967499879265
ATP10A	57194	0.713750486002091	0.0010424062348992
ATP10D	57205	0.596217248183206	1.9163234548201e-07
ATP11A	23250	0.808648749962371	5.17946757882461e-07
ATP13A4	84239	-0.956633632031442	0.00101161652196424
ATP6V1C2	245973	-1.04685416545595	1.1273510698687e-05
ATP8B2	57198	0.75317475692378	0.00186263447264277
ATP8B3	148229	0.751556506869262	0.00240381146744641
ATPAF1	64756	-0.783933453526455	9.12197581055724e-15
ATRNL1	26033	0.818075959683955	0.00920037695106974
AUNIP	79000	0.98446549042447	2.78745244039208e-06
AURKA	6790	0.67142044075822	3.80338261450451e-06
AURKB	9212	0.651880551240807	0.000253389285450841
AUTS2	26053	-0.691740034807519	8.68415059206493e-09
AXDND1	126859	1.11807767613946	0.00794719050531971
AZGP1	563	0.868247908726336	0.00532433135476325
B3GNT7	93010	-0.819912228118032	0.00323969750066022
B3GNT8	374907	-0.928202441974923	3.59720548559988e-05
B3GNT9	84752	0.681095326601509	0.000614895402378834
B4GALT1	2683	0.660249063077534	0.000535995653516223
B9D1	27077	0.803866352329091	1.11399630250976e-06
BACE2	25825	1.66825204579264	2.24362745646973e-16
BAIAP2L1	55971	0.61101384101792	0.000780349170177837
BAIAP3	8938	-0.785364335001654	1.8329264247029e-05
BAMBI	25805	-1.32516216125337	1.11489706065074e-07
BASP1	10409	0.955737981174655	0.00724510024116561
BATF	10538	1.58180324355291	1.07996928867402e-05
BATF2	116071	1.34168393359646	3.60902105394734e-08
BATF3	55509	1.48621092235092	5.99314907695064e-06
BCAN	63827	-2.29181096991982	9.31808047187719e-05
BCAT1	586	1.12945798494426	0.000869985409004545
BCAT2	587	-0.657656825185189	9.69488612099589e-06
BCHE	590	-1.08423701633565	0.00168063715575125
BCL2A1	597	2.27251067113034	8.52819906311645e-08
BCL2L10	10017	-0.880448972993013	1.37569717180432e-05
BCL3	602	0.881011191728874	2.84110959169474e-06
BCL6	604	1.18162440417539	4.88287990516135e-05
BCL6B	255877	1.0940338940531	2.84935338895493e-06
BDH2	56898	-0.685258748274575	9.15274197282491e-06
BEST1	7439	0.780751421472323	0.00517034344495918
BEST4	266675	-0.932075039127764	0.0210053111563125
BEX1	55859	-1.51935747073406	1.02866212405223e-10
BEX2	84707	-0.732617081159413	8.5378244687406e-07
BFSP2	8419	1.04584285426275	0.0227803880250928
BGN	633	2.16241608798227	1.75584274061259e-08
BHLHA15	168620	1.53652103397903	3.78164719593117e-06
BHLHE22	27319	1.50728043477607	9.55875294085931e-05
BHLHE40	8553	1.15461294704827	3.05297414011867e-09
BHMT2	23743	0.644677175040878	0.0241665191705375
BICC1	80114	0.70287118839005	0.00889183090793774
BICD1	636	0.666082916615756	0.000496346193115908
BIRC3	330	1.58264674554645	3.99124294101267e-10
BIRC5	332	0.827444470556075	9.10989893023975e-06
BLCAP	10904	-0.587936163728763	1.5627948185277e-07
BLM	641	0.587790273360776	0.00044051701377192
BLVRA	644	0.794663147614342	0.000266654210487959
BMP3	651	-1.65879879499646	1.36409451796663e-05
BMP5	653	-0.661468473564304	0.0100124840344735
BMP8B	656	-0.776078439134786	0.000916724451432829
BNC2	54796	0.617644243693034	0.00847733535421695
BNIP3	664	0.803561931248786	0.000386707490267985
BOC	91653	0.8269503044848	0.00100120429429316
BPIFB1	92747	2.53203386674192	0.0206978579137997
BRCA1	672	0.592952768306547	0.000154208604044417
BRCA2	675	0.677107559399462	6.14369141521119e-05
BRINP3	339479	-1.53861337570483	1.51282390549071e-05
BRSK1	84446	0.694866669326292	0.0101618255784883
BST2	684	0.773177614385971	0.00162957789073099
BTBD19	149478	0.804513007033754	0.00289025517594874
BTK	695	0.755490391861158	0.0189877010469097
BTN2A2	10385	0.701100317247248	0.00222279081556193
BTN3A1	11119	0.654095649274981	1.42795908693297e-05
BTN3A3	10384	0.771676325051237	3.61858674599291e-06
BTNL2	56244	-3.5400824505958	8.40475907291489e-07
BUB1	699	0.944061618837075	1.8677993835321e-06
BUB1B	701	0.667003927997518	0.000174026940629171
C11orf96	387763	1.41272225247684	2.78427256508588e-06
C15orf62	643338	0.882782124893337	7.64523700439747e-07
C16orf46	123775	0.813312525579509	2.34794325420621e-06
C16orf54	283897	0.619637876939515	0.0187574185405143
C16orf89	146556	-0.893842577678094	0.000517391638866163
C17orf107	100130311	0.912191118530607	2.3785028321941e-05
C17orf78	284099	-5.018397158281	6.44979597139636e-16
C19orf38	255809	1.28829617857891	7.87347070931156e-06
C1orf105	92346	-3.24077850033564	1.22012803821959e-07
C1orf115	79762	-0.735579124906127	0.000327487785530773
C1orf127	148345	-1.14770441259206	2.12947078149417e-08
C1orf216	127703	0.88305852576069	1.6639665919473e-05
C1QTNF6	114904	0.611561477378804	0.00131091831408269
C1R	715	1.098798348881	0.000118937369484016
C1S	716	0.887242432893219	0.0013983686430956
C2	717	1.61863718489009	2.94082020324103e-09
C2CD4A	145741	3.79339704309318	6.42541702935525e-21
C2CD4B	388125	1.81857617873335	1.97032204602875e-08
C3	718	1.35150530274936	0.00202142610340956
C3orf36	80111	1.08848546011334	0.000611735342920572
C4A	720	1.44240891133917	8.26025566031974e-05
C4B	721	1.73317240823197	9.66183818273063e-07
C4BPA	722	4.28787767413619	9.03053186581081e-18
C4BPB	725	4.49520751405689	2.46330705770761e-28
C5AR1	728	1.88128378172894	4.43343433888509e-07
C5AR2	27202	1.08770922426194	0.000900454782592988
C6	729	-1.17730689711463	0.0185220378811035
C6orf163	206412	-0.858452604038888	3.50897059433514e-06
C6orf223	221416	3.83893778476947	3.17762820988776e-20
C9orf24	84688	-1.34880886605424	8.22990101414215e-06
CA1	759	-1.37852207395871	0.0252476848459402
CA10	56934	-0.993019475206131	0.00286354819080839
CA3	761	-0.930362838905323	0.000149448764348851
CA9	768	1.65872507254198	1.19212908660013e-05
CABP7	164633	1.3090882603094	0.00334070684853321
CACNA1A	773	-0.855130246022735	3.47670652844334e-06
CACNA1C	775	1.04796700825972	7.74499899797026e-06
CACNA1E	777	0.965170414460923	0.00458043632220642
CACNA2D2	9254	-0.917913940540874	2.47520541238963e-06
CACNB4	785	0.667442497889622	0.00423102182116487
CADM1	23705	0.61752697047171	0.00101879276777349
CADM2	253559	-1.00181635852428	0.000275254847781373
CALCRL	10203	0.765376575799949	0.00299692315685467
CALD1	800	0.718305043349888	0.00153371424948581
CALN1	83698	-1.90832940945425	6.8231308780156e-05
CALR	811	0.613145918893398	7.9599408912674e-06
CALU	813	0.911265700324751	5.40606092703975e-09
CAMK1D	57118	-0.66468489792011	1.71755378341611e-05
CAMK2B	816	-0.988604314982074	0.000162472146604987
CAMK2N1	55450	-0.754097977039911	0.00020050040865159
CAPN11	11131	1.93667750794326	6.02010072008936e-07
CAPN13	92291	-1.26197324866226	9.51012078420995e-06
CAPN14	440854	2.73165024858072	9.07306253824111e-10
CAPN6	827	0.611433154832064	0.049369408269605
CAPN8	388743	0.87520253877918	0.000786676024366751
CARD11	84433	0.693428227558715	0.0244860679273075
CARD14	79092	2.87995581870629	3.64168053487748e-15
CARD16	114769	0.845972285330955	6.11092295771608e-07
CARD6	84674	1.52754563173331	1.18829917683683e-10
CASC15	401237	0.617568741467158	0.0115637519678774
CASC16	643714	-0.777832102057926	0.00464659042043399
CASP1	834	1.52114698066924	2.32528609744847e-14
CASP10	843	1.12636498241608	1.29363087554014e-08
CASP1P2	440067	1.90686780827942	2.48574161152595e-07
CASP5	838	2.58793760781401	2.75209482620301e-13
CASP8	841	0.65803621171505	7.95204291378131e-11
CASR	846	-1.55252214977362	2.75012200039503e-07
CASS4	57091	1.46277690155071	9.52436453886807e-07
CATSPERB	79820	1.81815312854229	2.97801216927136e-14
CAV1	857	0.837693425156275	0.000234053371030337
CBFB	865	0.581174015594327	3.97006737060425e-05
CBLN1	869	-0.595431989918968	0.0138759703658084
CBLN2	147381	-1.5850996919639	2.42128875326477e-08
CBR3	874	1.24315622207795	2.51473240081888e-06
CBS	875	-0.779596277819061	0.0136791977911079
CBX2	84733	1.21863283732979	2.97616876012125e-06
CCAT1	100507056	1.89683899338701	1.06034487474812e-06
CCDC102A	92922	0.627276156415154	0.00672145685385552
CCDC102B	79839	0.638592838214538	0.00445511432411429
CCDC150	284992	0.620867013706735	0.000803457775007849
CCDC167	154467	0.817201030745325	4.27619152178014e-06
CCDC170	80129	1.03448521026468	5.54275735829435e-05
CCDC3	83643	1.59798041363504	8.05456826231835e-07
CCDC60	160777	0.915740299268158	0.0299643914802496
CCDC69	26112	0.951896512188006	0.000100669990078454
CCDC71L	168455	0.945379279690753	1.14996442533011e-06
CCDC88A	55704	0.677466223794203	0.00471953729548674
CCDC88B	283234	1.12369542341391	3.05007222832751e-07
CCL11	6356	3.67654558152914	1.88501272740087e-17
CCL13	6357	1.8156455624314	7.56547725595025e-06
CCL14	6358	-0.834338055635745	0.000232236718042081
CCL17	6361	1.86196435609808	0.00119460859325852
CCL18	6362	1.86432274880793	9.78122456846437e-05
CCL19	6363	1.16462694116686	0.0262722181349448
CCL2	6347	1.87875714480407	2.71238015066526e-07
CCL20	6364	1.88750764724846	2.39517825943148e-05
CCL22	6367	1.21916944091587	0.00408095645540423
CCL24	6369	1.41986657711003	2.27227032578487e-08
CCL25	6370	-3.06326345845241	1.9656481933254e-08
CCL26	10344	1.37367713246405	1.24482313304195e-06
CCL3	6348	2.47186326274296	5.23339572097656e-07
CCL4	6351	2.35401895771865	1.93401469203359e-08
CCL4L2	9560	2.33832989321344	1.08350185242867e-05
CCL8	6355	1.15228757327087	0.0060092877158715
CCM2L	140706	0.600200637090413	0.00147351125225939
CCNA2	890	0.778507905680397	6.59227297385479e-06
CCNB1	891	0.819286017519772	6.34216447286336e-06
CCNE1	898	0.602468473890129	1.07992974811015e-05
CCNF	899	0.810036645348624	1.13734693277701e-06
CCNO	10309	1.90341970522182	4.95117998310065e-06
CCR1	1230	1.08830392495342	0.00039834200924798
CCR2	729230	0.580018039554609	0.0487749953471708
CCR3	1232	2.34091429877459	1.88077047234469e-10
CCR4	1233	0.98203280895135	0.0165813731617348
CCR8	1237	2.17098478361598	6.9906079643963e-07
CCR9	10803	-0.983290957769539	0.00102892724767019
CCT8P1	644131	-0.617179627062969	0.000168928359420768
CD109	135228	0.720908708585136	0.00829334318857787
CD160	11126	-0.70322068902574	0.0100960313388989
CD177	57126	-1.29490181845586	0.0420228181906844
CD180	4064	0.907765020860927	0.00607058567291987
CD1A	909	0.839205530277976	0.0354003450763482
CD1B	910	2.80390297803301	1.71064957724755e-10
CD207	50489	-1.0520816269127	0.000518228399285322
CD226	10666	0.823594375222384	0.000309085048280735
CD248	57124	0.667829540567486	0.024871676379889
CD27	939	0.882148279461816	0.0111932602701673
CD274	29126	2.63513782937806	1.22954587870457e-13
CD28	940	0.906873773930604	0.00862431237901774
CD300A	11314	0.706149489328109	0.00246584384604726
CD300C	10871	0.932001882811593	0.000596918104016706
CD300E	342510	5.26446041981601	2.52746224593158e-15
CD300LB	124599	0.952457256392248	0.000273619967765369
CD300LF	146722	0.687481944631284	0.00326624889217768
CD34	947	0.805894019601379	0.000458161538813777
CD38	952	1.43813349541303	9.65565772306458e-06
CD3D	915	0.626480156431855	0.0126833427650841
CD40	958	1.32826821718403	1.80844235892485e-06
CD44	960	1.01915198161243	2.95719647505039e-06
CD5	921	0.61988359008321	0.0379909977285815
CD53	963	0.908315740446978	0.00220244314021336
CD55	1604	2.92463798544986	4.03011689359681e-19
CD59	966	0.879762287549465	1.54634584752433e-07
CD69	969	0.864878273525706	0.00268553811391104
CD72	971	1.0997962513884	0.0213073155724092
CD74	972	0.627047530805079	0.00224465278949033
CD79A	973	1.11508871501928	0.00959725018101465
CD80	941	2.00077361568967	2.16299007026743e-07
CD82	3732	0.669235764927637	0.000191991726456454
CD83	9308	0.836715891617786	0.0228628018541074
CD84	8832	0.644803159534993	0.0138197863742962
CD86	942	0.783824905311622	0.00305128199149219
CD93	22918	1.33505801804029	3.49777592021903e-07
CDC14A	8556	-0.8921502782474	9.99122148788736e-06
CDC20	991	0.813194806787495	3.00026599075951e-05
CDC25B	994	1.48256690153885	8.67920292577326e-14
CDC42EP2	10435	1.42475447752998	4.85493187895089e-09
CDC45	8318	0.949770271543556	1.72497111893695e-06
CDC6	990	0.814261680718248	3.46203322869519e-06
CDC7	8317	0.702667633799576	1.1638104033108e-05
CDCA2	157313	0.88698795107168	5.03229918067849e-06
CDCA5	113130	0.678291326661893	8.95570057428069e-05
CDH11	1009	1.01987578077937	0.000158518530922127
CDH16	1014	-0.951784104240642	0.00471981451107964
CDH3	1001	3.8887145869582	2.10978493039755e-16
CDH5	1003	1.38111069928396	1.38544351590682e-08
CDH6	1004	0.696097995859746	0.0100025008929434
CDHR1	92211	-1.20077713991043	0.000338862311470487
CDHR3	222256	-0.762237921653293	6.98903377104852e-06
CDHR5	53841	-0.721228456952413	0.00510379312183759
CDK1	983	0.716391894244625	3.81892669323328e-05
CDK18	5129	-0.691248067359679	5.3159589032311e-06
CDK20	23552	-0.874668140750249	1.98196475095395e-05
CDKL2	8999	-0.868760193191025	0.000902204027279774
CDKN2A	1029	0.623840930790576	0.021807786920725
CDKN2B	1030	-0.781168637890405	0.00218123582335023
CDKN2B-AS1	100048912	-1.2629192221715	0.00115815569671194
CDKN3	1033	0.743450495162809	2.66684948575561e-05
CDV3	55573	0.664674542739953	1.02374611464966e-09
CEACAM1	634	1.05316079900791	0.00100220672949953
CEACAM19	56971	-1.08247295238909	7.75767517526401e-08
CEACAM20	125931	-4.13744878387029	1.31635826248587e-14
CEACAM21	90273	0.839969794249274	0.0029901125336488
CEACAM4	1089	3.2810402152826	1.04927207571768e-10
CEACAM5	1048	0.830849292849061	0.0219858080634984
CEACAM6	4680	1.41600944564516	0.000114315466758746
CEACAM8	1088	1.27994111556549	0.0029588558601395
CEBPB	1051	0.861243133335892	0.00071470333630755
CEBPE	1053	1.72336172453578	7.56663974244077e-07
CEL	1056	-0.971862863098181	0.000589188139653238
CELF3	11189	-0.946589515131599	5.57531349218196e-05
CELF5	60680	-1.30181643507225	5.75383895364329e-06
CELP	1057	-1.07952899283647	0.0255733395546186
CENPA	1058	0.742704202891168	5.61307968603501e-05
CENPE	1062	0.849207327743164	1.90527622732721e-06
CENPI	2491	0.857220926918261	3.63594727831021e-06
CENPK	64105	0.642412509862781	1.21036607882698e-05
CENPN	55839	0.687377220851155	6.56091021854154e-07
CENPP	401541	0.581649074523378	0.000168304980090962
CENPW	387103	0.834919808274117	4.04410263024609e-06
CEP112	201134	0.717738040880348	4.30313019738972e-05
CEP128	145508	0.975239583723236	1.74229642946984e-06
CEP135	9662	0.581664980851695	2.20730536006028e-05
CEP170	9859	0.623864390731707	0.00314360350600149
CEP19	84984	0.849101580562284	0.000391026268884113
CEP55	55165	0.991162148601535	2.31424129499062e-07
CEP72	55722	0.614944758249939	8.62931870611769e-06
CERCAM	51148	0.882926563831533	0.00113159914885842
CERKL	375298	-1.21645390628967	1.68033477665152e-05
CES2	8824	-0.699620896093567	0.00278063261390198
CES3	23491	-0.629350044027419	0.00752985533490873
CETP	1071	1.60873864053308	0.000460547858339962
CFB	629	2.38469036536952	1.44021539800265e-13
CFD	1675	-0.934728229858946	0.00125530863964197
CFI	3426	2.24594610528868	1.78646499040352e-11
CFP	5199	1.17126202165039	0.00025053265226965
CGREF1	10669	0.960026069459932	0.000666482240782843
CH25H	9023	1.06664224927326	0.000329476739099193
CHAC1	79094	2.474899331623	1.13036691661522e-13
CHAC2	494143	0.697700408421848	2.39120550963832e-06
CHAD	1101	-1.40054591759283	2.26051725498124e-05
