Ensembl.ID	ENTREZ.ID	GeneSymbol	log2FC_ileum	pvalue_ileum	log2FC_rectum	pvalue_rectum
ENSG00000114626	80325	ABTB1	0.0883649498449219	0.574967588482019	0.240984712217887	0.109475134384989
ENSG00000166016	25841	ABTB2	0.0153338296062398	0.920354505502672	-0.00150711343457011	0.991780207043339
NA	NA	AC002055.4	0.110665700843176	0.246404396858721	0.157620235144088	0.0823707560148522
NA	NA	AC002467.7	-0.162361563420763	0.39130952866163	0.0296556684053845	0.868677633669212
NA	NA	AC004057.1	0.171275220386429	0.469372212302683	-0.180048995731368	0.42488591075416
NA	NA	AC004381.6	0.107815425851129	0.315240413642388	0.0727445208663891	0.474371138234223
NA	NA	AC004453.8	-0.147723223407366	0.295533640957572	-0.0244200801755036	0.855864399385026
NA	NA	AC004797.1	0.147995881827068	0.287989542743622	0.0302446741034177	0.817375141691683
NA	NA	AC004893.11	-0.33466379025732	0.00919491454443697	-0.449731645924816	0.000271139856931685
NA	NA	AC004987.9	-0.0809936278879731	0.40956627840122	0.0370056526108902	0.691230479758209
NA	NA	AC005083.1	-0.351155033311555	0.0622711670015641	-0.338151529026169	0.0627129130373023
NA	NA	AC005154.6	-0.0971227190785553	0.46461459385511	0.0648136613986249	0.609637948441907
NA	NA	AC005336.4	-1.14416362109609	0.0415567859103166	-0.695948359297848	0.19702518796626
NA	NA	AC005355.2	-0.349575389699003	0.0191732525986969	0.057752492956169	0.683022422073711
NA	NA	AC005550.3	-0.524942067592173	0.0343348443308237	-0.0857687254486057	0.717988609857156
NA	NA	AC006129.2	-0.0943345667795901	0.763932049090289	0.306433898145004	0.310551153985184
NA	NA	AC006978.6	-0.16503434080991	0.0304026341356651	-0.0881161707932463	0.218829347135675
NA	NA	AC007182.6	-0.503376335361735	0.0676490383717214	-0.208909211133528	0.42972456797132
NA	NA	AC007246.3	-0.0896994319656829	0.366028779136733	0.00819299792021718	0.931262411706183
NA	NA	AC007255.8	-0.356906556726916	0.0338780498622928	-0.099967145918341	0.528337543531169
NA	NA	AC007318.5	0.0423364795856532	0.677197756856805	0.212518142852681	0.026563465837209
NA	NA	AC007362.1	0.753639685529255	0.00621136115055519	0.609639746319575	0.0208807626692386
NA	NA	AC007390.5	-0.007273845907558	0.897217177738669	-0.0490598711522814	0.360624433050107
NA	NA	AC007969.5	-0.216161047957078	0.282914898099639	0.160975984694494	0.401163827232591
NA	NA	AC009014.3	-0.272239177884444	0.215035174282499	-0.262068709680953	0.210539750867117
NA	NA	AC009061.1	-0.538661771653585	0.0479259297868697	-0.222048177624875	0.392521236257951
NA	NA	AC009133.12	-0.0121869760378074	0.937960331556129	0.224196516105829	0.123958771568772
NA	NA	AC009133.14	-0.080264015677008	0.718843046933926	0.427650093698733	0.0428054148069073
NA	NA	AC009133.21	-0.546625476616373	0.0885325588304408	0.0701854136845663	0.818619771255976
NA	NA	AC009299.3	-0.0187985932704336	0.854793147578622	0.0286922470554878	0.766078453726475
NA	NA	AC009403.2	-0.132249286211177	0.160405235569916	-0.00782821789034897	0.93202431530954
NA	NA	AC009506.1	0.180796211613058	0.0677363535633217	0.0216165954975912	0.814984628985931
NA	NA	AC009948.5	0.249344594585923	0.25864816410737	0.208652698872619	0.323467893086631
NA	NA	AC011526.1	0.947285786464799	0.000505414674906281	0.834524719865526	0.00139988663070103
NA	NA	AC011747.4	-0.507178520557495	0.00148290960420269	-0.0263330135297945	0.861472992544057
NA	NA	AC011747.7	-0.506504619052415	0.0897508547149909	0.105143418875977	0.712518634369725
NA	NA	AC011891.5	-0.625785940772492	0.0343290059981229	-0.365257099476716	0.201357682678652
NA	NA	AC011899.9	0.233811269085312	0.247545660209003	0.225326526437964	0.249162816043068
NA	NA	AC012307.3	-0.0972417810097215	0.243670907889892	-0.068169323812584	0.386200051883655
NA	NA	AC013268.5	-0.207185093467042	0.238722892015303	-0.25859870130408	0.12302657211673
NA	NA	AC013394.2	-0.0338003486816199	0.730518235541856	0.0067454317481083	0.942414684122092
NA	NA	AC016683.6	-0.269259910701974	0.440698558914066	0.029725802901215	0.929014321178278
NA	NA	AC016739.2	0.0654329641998361	0.712902273075629	0.339886225569137	0.0447082098698066
NA	NA	AC016747.3	0.102108625073996	0.691738708216924	0.370226212186917	0.136690809924088
NA	NA	AC016831.7	0.345144886577697	0.202396276270536	-0.0795518490272995	0.742621036072376
NA	NA	AC018737.1	0.0510829077401598	0.632363093013853	-0.0123425066485745	0.903432356210599
NA	NA	AC018766.5	-0.0728286761490269	0.75812113937048	0.219428267899936	0.33352161595397
NA	NA	AC020571.3	0.195287683376924	0.391718691611201	0.220079948974069	0.320676090921084
NA	NA	AC021218.2	0.303310664779559	0.360398876568923	0.502974912038539	0.113550768289995
NA	NA	AC022431.1	-0.0519943593348863	0.673853178150777	0.00923474224426561	0.937346130469238
NA	NA	AC024560.3	-0.246271456980503	0.0869141819112955	-0.104339390007304	0.446726499939179
NA	NA	AC025335.1	-0.190695687813966	0.0863259961650007	-0.275609954849253	0.0094070930087553
NA	NA	AC026271.5	0.109510624276872	0.156259205255304	-0.0415079098472954	0.569975807328742
NA	NA	AC026806.2	0.226705481782684	0.0322113962897187	0.155485680250829	0.117221605807684
NA	NA	AC027612.6	0.0439815146083731	0.731106659469839	0.0183604565191251	0.880853996385591
NA	NA	AC027763.2	-0.138614359659029	0.27037307206614	-0.0183794486353998	0.879174643816812
NA	NA	AC034220.3	-0.553481562653657	0.00852171478038521	-0.215995914594679	0.281317717627189
NA	NA	AC062029.1	-0.163465234016245	0.27772394819885	0.185378666703722	0.199762053646531
NA	NA	AC068282.3	-0.173412074293529	0.331422257754297	-0.221462337557372	0.200436115649927
NA	NA	AC069213.1	0.154290968888735	0.540884814529197	0.058761143793964	0.805681698254621
NA	NA	AC073283.4	-0.630590040242753	0.00181982269647829	-0.374839122527515	0.0518334895849584
NA	NA	AC073869.1	-0.188271530275232	0.28768000610921	0.0386213065926132	0.818437233103954
NA	NA	AC074117.10	-0.119168007040069	0.186279798219524	-0.024897820233464	0.771783333793662
NA	NA	AC079250.1	-0.0379011461815741	0.917966600026858	0.395764493753684	0.259901225640907
NA	NA	AC079602.1	-0.607264171999908	0.0174786345904735	-0.389400521412901	0.110206131392682
NA	NA	AC079767.4	-0.402214477015537	0.496672615623993	1.08658103080622	0.0565523846752723
NA	NA	AC079949.1	-0.262672025114111	0.612579162058748	1.18723781627095	0.0193309797519229
NA	NA	AC083799.1	0.147521596941998	0.0299082936044778	0.0925659360066731	0.150033183087514
NA	NA	AC083843.1	-0.234812100941076	0.161799916534933	-0.164165386584055	0.306037890925396
NA	NA	AC084018.1	-0.145975563689486	0.508107335386071	0.112096375036423	0.595279575594949
NA	NA	AC092580.4	0.465362164182104	0.0285312146147879	0.984091698065762	1.78313460635892e-06
NA	NA	AC092653.5	-0.635053942136547	0.0979836933002116	-2.16222849343364	4.79556247131176e-09
NA	NA	AC093323.3	-0.0207279661334987	0.812127215774027	-0.115678974665525	0.161343982660243
NA	NA	AC093415.2	0.0244167541849485	0.863810900368497	-0.19614478922442	0.134940937832458
NA	NA	AC093627.10	0.149775291867618	0.476018856576767	0.00523739857999066	0.979846281635946
NA	NA	AC093838.4	-0.115837388576392	0.383967081835803	-0.0810734861713104	0.52417152357678
NA	NA	AC093847.1	-0.196234281222647	0.709671216025147	-0.219828050157953	0.664764976201826
NA	NA	AC096579.7	0.223085942620816	0.522198891166046	0.537385662011629	0.107061034476159
NA	NA	AC096772.6	-0.132787304477543	0.227759512787111	-0.066632847876598	0.524352346750138
NA	NA	AC098614.2	0.169431698517962	0.217559840964846	0.31802460587221	0.0193990624051142
NA	NA	AC103563.2	1.08454107233497	0.0516668952442157	1.47269198414518	0.00586130504688847
NA	NA	AC104699.1	0.0726351738980573	0.834484939375409	0.689581988525809	0.0385038762981897
NA	NA	AC106876.2	-0.405329198172121	0.0303417516027374	-0.104293046802994	0.557033416912627
NA	NA	AC108488.3	-0.054278176993115	0.692635114127683	-0.171779596065355	0.185747658795722
NA	NA	AC112229.7	-0.304655583966182	0.0645379035096474	-0.380253496328815	0.0154844075002791
NA	NA	AC113189.5	0.0641712628096608	0.597349292744652	0.112717263529509	0.330321886714183
NA	NA	AC125232.1	-0.290382090445585	0.0366864986527904	-0.118929261918502	0.37032077852421
NA	NA	AC133528.2	-0.114729812577621	0.280061038048591	-0.0571798695166479	0.565513173556313
NA	NA	AC138123.2	-0.0375807858381222	0.733837571384694	0.0912706240105182	0.379355743399774
NA	NA	AC138517.1	0.930856495323413	5.13173034647683e-05	0.655983027666442	0.00251033252053396
NA	NA	AC144521.1	-0.248243537866793	0.267152663448327	-0.347066718601442	0.104249849135026
NA	NA	AC144831.1	-0.0600909417564729	0.745420841587459	-0.0593545354304573	0.734841241617393
ENSG00000060971	30	ACAA1	-0.252125873270577	0.0487812481839581	-0.0299808897405024	0.805791353574026
ENSG00000167315	10449	ACAA2	0.0125542409176554	0.926986585762638	0.111811395993021	0.391748779255113
ENSG00000278540	31	ACACA	0.137529106085311	0.13570151497161	0.112202885820652	0.20053698325651
ENSG00000076555	32	ACACB	-0.0919640676139635	0.428350023857435	-0.107618124889539	0.331003610790541
ENSG00000111271	80724	ACAD10	-0.0923724964943477	0.300980337339628	-0.121774467213833	0.152653668903026
ENSG00000151498	27034	ACAD8	-0.0772966444712246	0.105613827506043	0.00490656445180671	0.913746479171876
ENSG00000177646	28976	ACAD9	0.118214504525164	0.0135756962110947	0.0212646493243609	0.638563335448717
ENSG00000117054	34	ACADM	-0.412537065477913	0.0019733518280109	-0.318847280201432	0.0121803792026968
ENSG00000122971	35	ACADS	-0.215632838325885	0.219681541098614	-0.122134684931727	0.465963407945218
ENSG00000196177	36	ACADSB	-0.0505180117159492	0.6083044460031	-0.164294129569269	0.0795249817044924
ENSG00000072778	37	ACADVL	0.0400941032063181	0.683973272859408	0.0335442395473066	0.720940826446943
ENSG00000072818	9744	ACAP1	-0.0929913292287606	0.759729836351893	0.549677262950773	0.058718200964968
ENSG00000114331	23527	ACAP2	-0.059343800013614	0.440237886908155	0.00860769805103516	0.906495500261591
ENSG00000131584	116983	ACAP3	-0.00638943704823941	0.959460857985866	0.198343286213393	0.0984395645380264
ENSG00000075239	38	ACAT1	-0.160943661312782	0.243469884156844	-0.0560454281478797	0.669248624950483
ENSG00000120437	39	ACAT2	0.160892721711478	0.229415374010027	0.40857578341041	0.00133947303567231
ENSG00000182827	64746	ACBD3	0.168762039601565	0.0158335158480087	0.150708695747107	0.0234610344957078
ENSG00000181513	79777	ACBD4	-0.330478970224367	0.0417021125890939	-0.115212272256247	0.458954836349101
ENSG00000107897	91452	ACBD5	-0.168289452594857	0.106289398164576	-0.126628528919888	0.202693294150873
ENSG00000230124	84320	ACBD6	0.14216255000934	0.067725978696798	0.0443449382436165	0.548200382368609
ENSG00000110455	84680	ACCS	0.0212748006096267	0.923453576824278	0.107323263581272	0.612305331338303
ENSG00000102977	65057	ACD	-0.00493664014289271	0.972174020513837	0.140611455156613	0.299307449335684
ENSG00000159640	1636	ACE	-0.3092334790686	0.300250586583014	-1.12459615699505	9.3166054864323e-05
ENSG00000130234	59272	ACE2	-0.334141931004479	0.304857411580985	-1.0807830440377	0.000575052737155617
ENSG00000177076	340485	ACER2	-0.315350610450069	0.179599339757274	-0.284298357725374	0.202598123310508
ENSG00000078124	55331	ACER3	0.0664178619886392	0.393593743512142	0.0732353157525211	0.32257922788234
ENSG00000087085	43	ACHE	-0.456400957638843	0.0178566009222517	0.484864427792828	0.00835584042744191
ENSG00000100813	22985	ACIN1	-0.0709307315063425	0.179160347580072	2.6638166845602e-05	0.99957776982568
ENSG00000144648	1238	ACKR2	-0.0497114540218773	0.788641220159644	-0.0796464275631265	0.644540291342425
ENSG00000144476	57007	ACKR3	0.0329928742834297	0.851237156226577	0.193416557466905	0.249984055660312
ENSG00000129048	51554	ACKR4	0.721460748649724	0.0566255285388341	1.40170971565891	0.000121404173196199
ENSG00000131473	47	ACLY	-0.054646129074122	0.425979377280385	0.0858114185891353	0.189847517186511
NA	NA	ACN9	0.115515504149795	0.0839084448430902	-0.0182818118111211	0.77233586485195
ENSG00000122729	48	ACO1	0.0679995387514012	0.40074012587999	0.0879057312233071	0.254710944990089
ENSG00000100412	50	ACO2	-0.260219046307497	0.0181587693803973	-0.125482085671037	0.232561527752855
ENSG00000184227	641371	ACOT1	0.0573448065561159	0.779428217322547	0.262565441726527	0.179592266957022
ENSG00000162390	26027	ACOT11	-0.326809033574993	0.0358904229008705	-0.234343003420306	0.114533805312415
ENSG00000112304	55856	ACOT13	-0.177412519284495	0.0990490300439045	-0.0772545094429109	0.449387357920598
ENSG00000119673	10965	ACOT2	-0.172923954170579	0.140072814621885	-0.033480260258168	0.764316384843682
ENSG00000177465	122970	ACOT4	-0.196427333011873	0.228585505742522	0.0654541515294813	0.675678702844001
ENSG00000097021	11332	ACOT7	0.141270955357385	0.20452957043782	0.15868456509636	0.135503768768906
ENSG00000101473	10005	ACOT8	-0.244198121215339	0.0210857543554587	-0.0529900638452291	0.59914359476912
ENSG00000123130	23597	ACOT9	0.378708495669822	0.00036583405916848	0.363886542540825	0.000328918932898475
ENSG00000161533	51	ACOX1	-0.298480841035352	0.0761272170223344	-0.234815236206727	0.144382943499804
ENSG00000168306	8309	ACOX2	-0.500663200815909	0.0142129808252106	-0.422298373263556	0.030466696794101
ENSG00000087008	8310	ACOX3	-0.0109584124278649	0.877329947160837	0.163918072716855	0.0156720442238225
ENSG00000143727	52	ACP1	0.0252027410560173	0.464492577696985	-0.0123566623228074	0.706318215420807
ENSG00000134575	53	ACP2	0.106989217717198	0.138737606707097	0.117089879972298	0.0894936719657402
ENSG00000102575	54	ACP5	0.483633754202612	0.0211969261733003	0.575841384846461	0.00397108969010556
ENSG00000162836	51205	ACP6	0.0027296416126038	0.978696051904836	-0.0966571033900408	0.319084750784165
NA	NA	ACPL2	-0.425076111190672	0.000689426132542183	-0.293611457420934	0.0144075077181672
NA	NA	ACPP	0.696059015703895	0.000759369919400963	0.72178928292679	0.000224454740120108
ENSG00000111644	84519	ACRBP	-0.0592572097094486	0.707337624462123	0.139231821906679	0.366608502014502
ENSG00000167107	80221	ACSF2	-0.456632224816432	0.0240713909659744	-0.229315412857404	0.234686121268957
ENSG00000176715	197322	ACSF3	-0.227768018406039	0.00416570468898658	-0.0641941677956329	0.39818533111324
ENSG00000151726	2180	ACSL1	1.76922954094458	1.2789766471094e-09	1.0228815813858	0.000233126245240015
ENSG00000123983	2181	ACSL3	0.191417724801183	0.017202687895298	0.155588299110099	0.041636768545117
ENSG00000068366	2182	ACSL4	1.44221961719163	6.97323583602085e-07	1.06551705428217	0.000121581926583683
ENSG00000197142	51703	ACSL5	-0.143934340067209	0.348273734432636	-0.157983815274419	0.283309738862498
ENSG00000164398	23305	ACSL6	0.468706348948112	0.0254923980397511	-0.340616288996277	0.0958542575332604
ENSG00000166743	116285	ACSM1	0.329855450904738	0.268242188100167	0.573497940153373	0.0424453541737951
ENSG00000005187	6296	ACSM3	-0.329439473591479	0.0812238805327453	-0.0535095349971359	0.765774209468559
ENSG00000154930	84532	ACSS1	-0.332183363925985	0.00467666929001506	-0.208373129979421	0.0629570764893342
ENSG00000131069	55902	ACSS2	-0.131339719267133	0.323970866857472	0.00746846806795326	0.953067075178341
ENSG00000111058	79611	ACSS3	0.178638322066142	0.419173459473189	0.0997446465672791	0.640493857624204
ENSG00000107796	59	ACTA2	0.661412494274349	0.00637163566539652	0.384457531890808	0.0963691541553088
ENSG00000075624	60	ACTB	0.184428689398629	0.143512545005702	0.328596490687484	0.00663292249216532
NA	62	ACTBP2	0.309447985538477	0.174221586439371	0.609372972702458	0.0051467518423675
ENSG00000184009	71	ACTG1	0.00147006986784891	0.987624376468783	0.0484085040312462	0.593704236299869
ENSG00000163017	72	ACTG2	0.467235447920678	0.14606244154021	0.771358342088002	0.011871009710086
ENSG00000136518	86	ACTL6A	0.0663497399192141	0.188370418975485	-0.0535723896715562	0.263832630058991
ENSG00000072110	87	ACTN1	0.641293727055039	1.70103383732061e-06	0.235847005487748	0.0644880485067745
ENSG00000130402	81	ACTN4	-0.124002564538455	0.148033251452795	0.0207449214325991	0.799677116510067
ENSG00000131966	55860	ACTR10	0.00443441546318568	0.89710187542062	0.0376933424343341	0.247706545819899
ENSG00000138107	10121	ACTR1A	0.0765184551403753	0.0886563164616195	0.0688375333226065	0.107823539016524
ENSG00000115073	10120	ACTR1B	-0.0310101950458059	0.562416571595839	0.0818075491740859	0.109013073391236
ENSG00000138071	10097	ACTR2	0.0564920732193746	0.408822252860322	0.0413708604783296	0.525584641739251
ENSG00000115091	10096	ACTR3	0.0133460940407573	0.87695977581477	0.174768408434288	0.0334286604029199
ENSG00000133627	57180	ACTR3B	0.0337803991319167	0.630560005776669	-0.150349107871687	0.0227164636488151
ENSG00000106526	653857	ACTR3C	0.0448938874917851	0.622443286554453	0.0565608229230321	0.512574885003297
ENSG00000101442	79913	ACTR5	0.0372942323154938	0.65017575014502	-0.0434315525837236	0.578690244716018
ENSG00000075089	64431	ACTR6	0.0697968283655902	0.185569375474409	0.0659559384527545	0.188569534490457
ENSG00000113812	93973	ACTR8	-0.00843172896661451	0.903491307950978	-0.0311703574577314	0.636978774660954
ENSG00000115170	90	ACVR1	0.411110679853383	5.46717866906135e-05	0.315386027758805	0.00116427257215141
ENSG00000135503	91	ACVR1B	-0.253128315048737	0.0392112756605408	-0.131328254508127	0.26124926759457
ENSG00000123612	130399	ACVR1C	0.0511092872090214	0.801232296333043	-0.0980693130493054	0.61172799648021
ENSG00000121989	92	ACVR2A	-0.275475641556329	0.0414076729225167	-0.244850605504843	0.0575538182584682
ENSG00000114739	93	ACVR2B	-0.234601007909285	0.0522601489483059	-0.203647512087002	0.0768476869725547
ENSG00000139567	94	ACVRL1	0.136330598712526	0.44724207418883	0.155208559865869	0.362825244553624
