Ensembl.ID	ENTREZ.ID	GeneSymbol	log2FC_ileum	pvalue_ileum	log2FC_rectum	pvalue_rectum
ENSG00000256340	653190	ABCC6P1	0.113980775944913	0.588703442425026	-0.236299224097404	0.249387523962932
ENSG00000255277	730013	ABCC6P2	0.0381041966159915	0.85618274709131	-0.874512018133884	2.01106227044321e-05
ENSG00000006071	6833	ABCC8	-0.0492738931994435	0.8269323930552	-0.762606112970594	0.000603511312501473
ENSG00000069431	10060	ABCC9	0.496042034501534	0.127921841291835	1.31141057848069	3.25644085196846e-05
ENSG00000101986	215	ABCD1	0.144463741326954	0.388500649043934	-0.00677005809570044	0.966808719905177
ENSG00000173208	225	ABCD2	-0.141758392577882	0.597396576858123	0.419580380273388	0.107867792427381
ENSG00000117528	5825	ABCD3	0.0822841803780619	0.60901857050736	-0.309877708010569	0.0460408046029698
ENSG00000119688	5826	ABCD4	0.0377154163420612	0.680288060457104	-0.0319960531518454	0.717893983256826
ENSG00000164163	6059	ABCE1	0.0278246880896867	0.789738973012326	0.270536254252558	0.00719977699589493
ENSG00000204574	23	ABCF1	0.0486736336057768	0.418858657012629	-0.0332111174263543	0.568173911035874
ENSG00000033050	10061	ABCF2	-0.00410192132950772	0.955092894696134	-0.0321952447002961	0.646531636217894
ENSG00000161204	55324	ABCF3	0.024289173901361	0.599401390841201	0.0219250126420329	0.624048158452407
ENSG00000160179	9619	ABCG1	-0.0777092693415592	0.640442313246524	-0.301360159572136	0.0607204149020486
ENSG00000118777	9429	ABCG2	0.125123757300914	0.751266310702452	-1.40770422640058	0.000221400040054774
ENSG00000138075	64240	ABCG5	0.0788057431245108	0.89630910599611	-1.9286304400756	0.00107313365307302
ENSG00000143921	64241	ABCG8	0.168413398919281	0.761893540076156	-2.19573560036285	5.06520735685537e-05
ENSG00000144827	55347	ABHD10	0.0180188683709712	0.77737581175606	-0.0158344159842004	0.796603701200238
ENSG00000106077	83451	ABHD11	-0.00219368036884045	0.988340604742213	-0.320489854347731	0.0267915895130387
ENSG00000100997	26090	ABHD12	0.0303380281120651	0.811522550137172	-0.250309101822538	0.0417882745180555
ENSG00000131969	145447	ABHD12B	-3.91058327788012	2.708069038594e-07	-0.765617779607434	0.272658570854965
ENSG00000139826	84945	ABHD13	-0.0342320515820495	0.616761953343782	0.0383480194898587	0.562073070614374
ENSG00000248487	25864	ABHD14A	0.0280097576531763	0.821286611961388	-0.164291957892562	0.163548481291506
ENSG00000114779	84836	ABHD14B	0.175012160583752	0.15371406482191	-0.42244675950821	0.000365833497365363
ENSG00000168792	116236	ABHD15	-0.0330764609938312	0.757859719621059	-0.463964363008703	8.12477901687467e-06
ENSG00000204427	7920	ABHD16A	0.0438861691802054	0.831889750732141	0.0961108409590441	0.634242968421104
ENSG00000129968	81926	ABHD17A	-0.143553613661347	0.361155227124452	0.0782294784957054	0.60647825693369
ENSG00000107362	51104	ABHD17B	-0.0462061293772705	0.714648928234244	0.0221108747823262	0.856149191811563
ENSG00000136379	58489	ABHD17C	-0.0670541113573174	0.70187384191915	-0.0862216379382495	0.610033846927494
ENSG00000140526	11057	ABHD2	0.0492088403739555	0.674160599069909	0.463872910516791	4.04675357113672e-05
ENSG00000158201	171586	ABHD3	0.0511956751022921	0.771056568336324	-0.0400880407707438	0.81336583544084
ENSG00000100439	63874	ABHD4	0.00367658745139086	0.975297986606017	-0.0855355930955618	0.456728544220515
ENSG00000011198	51099	ABHD5	-0.0459645585237498	0.742158503189789	0.205335300057621	0.128146614600551
ENSG00000163686	57406	ABHD6	-0.0264365170250388	0.897586712060023	-0.215744962575048	0.277310358405214
ENSG00000127220	79575	ABHD8	-0.302442197858301	0.118679738459184	0.136483727951344	0.466526365838277
ENSG00000136754	10006	ABI1	-0.0438501830256893	0.448788370306881	0.0620008801398077	0.267714531786909
ENSG00000138443	10152	ABI2	-0.0161260117324159	0.881741708151658	0.00889970941729593	0.932222912040881
ENSG00000108798	51225	ABI3	-0.0577487735765641	0.780178690712763	0.457514921239623	0.0223384866363243
ENSG00000154175	25890	ABI3BP	-0.0595911822728362	0.850662683365451	0.157430020611697	0.606265096157564
ENSG00000097007	25	ABL1	-0.0205256784854744	0.775048840338427	-0.167456075741881	0.0156388040477618
ENSG00000143322	27	ABL2	0.00552932655435797	0.964836577662736	0.251620666012117	0.0375617068359125
ENSG00000099204	3983	ABLIM1	-0.107017807767076	0.216792715301507	0.0537831642941868	0.520202305953969
ENSG00000163995	84448	ABLIM2	0.580585110900308	0.0194717180565958	-0.395582103091126	0.0993714007823998
ENSG00000173210	22885	ABLIM3	0.0696740652305844	0.726972413216277	0.344401144337927	0.0741869301270979
ENSG00000175164	28	ABO	-0.128884686338249	0.654015171888061	-0.573533911251493	0.0389252031332851
ENSG00000159842	29	ABR	-0.0272495266770874	0.7033044243367	-0.191923527585951	0.00544575986759064
ENSG00000146386	58527	ABRACL	0.0313905757847693	0.781274333874941	-0.196642511317524	0.0716077115965668
ENSG00000146109	29777	ABT1	-0.0717467858978159	0.240694125026827	-0.0329626010412034	0.576427995346035
ENSG00000114626	80325	ABTB1	-0.139216575998165	0.345709260310596	0.180792605150556	0.205811094141441
ENSG00000166016	25841	ABTB2	0.26395896031464	0.163920271843963	-0.161572562385963	0.377904749249287
NA	NA	AC000068.5	0.103816342452934	0.482230927669357	-0.121340777613552	0.386315633788155
NA	NA	AC000089.3	0.154696696781222	0.426787316568042	-0.153691951959818	0.413404041627157
NA	NA	AC002055.4	-0.00307963709853861	0.972875609178403	0.23629438482015	0.00654808035724862
NA	NA	AC002117.1	-0.182597836621876	0.400677659102688	-0.0744884499585786	0.729795380642854
NA	NA	AC002310.12	-0.109589264125899	0.28345785680134	-0.421586718407357	3.73146276391366e-05
NA	NA	AC002467.7	-0.0571534783637622	0.678927414814903	-0.0905041752477347	0.491882281263641
NA	NA	AC002511.3	0.39421974046375	0.151094982246384	0.113149697825075	0.6787196621979
NA	NA	AC003090.1	0.166158452779477	0.516158952098696	-0.735975883440677	0.002890431931427
NA	NA	AC003665.1	0.00364626231807204	0.980631991890757	-0.170778455511596	0.229248134016944
NA	NA	AC003991.3	0.0492300761817011	0.869450099725658	-0.45398238604805	0.114466580768595
NA	NA	AC004057.1	0.135311101663851	0.478267704440581	-0.0909029063751181	0.620533584860188
NA	NA	AC004066.3	0.298526663905545	0.165015948726847	-0.165031444088621	0.382871829288204
NA	NA	AC004257.3	-0.159119539971342	0.222964863567015	-0.613444487230408	1.1189208276972e-06
NA	NA	AC004381.6	0.0226290346711211	0.846691998011215	0.0779356550604992	0.487699325616156
NA	NA	AC004453.8	-0.0763259351922182	0.593203112063261	-0.331451367256673	0.0162790976116724
NA	NA	AC004540.5	-0.368054872289349	0.0995628912342661	-0.459368728210666	0.0277380618079698
NA	NA	AC004797.1	0.101091809679347	0.36192400176234	0.200480559153141	0.0540298662312967
NA	NA	AC004840.9	0.289046727969134	0.0241155331888017	-0.0887950351313399	0.479449490231517
NA	NA	AC004893.11	-0.110917258912963	0.375669418782086	-0.680562184484713	3.50767199291587e-08
NA	NA	AC004967.7	-0.0434222153065757	0.780077197757748	0.0568212650495388	0.7070699404164
NA	NA	AC004980.7	-0.185625087732367	0.357186520418475	-0.251222775955867	0.197219885571717
NA	NA	AC004987.9	-0.020593319773302	0.862320924441237	-0.0828995964499216	0.470537813350356
NA	NA	AC005037.3	0.00234567244506807	0.99043339005599	-0.303862447621128	0.139383775653805
NA	NA	AC005077.12	-0.576590587683575	0.0182541902519818	0.268932277613679	0.201647052931946
NA	NA	AC005077.14	-0.472078325947651	0.0937563420016891	-0.025513089358781	0.919803493273363
NA	NA	AC005083.1	0.171223386344994	0.417394575534084	-0.534898152372696	0.00962619334386713
NA	NA	AC005152.2	-0.13695706141715	0.547823606120682	-0.994471690479378	6.22662235291945e-06
NA	NA	AC005154.6	-0.159920427192128	0.202403017461848	-0.187281014155238	0.123697373749745
NA	NA	AC005224.2	0.113600152558837	0.458139559380263	-0.0584565607283803	0.70254750223625
NA	NA	AC005255.3	-0.0757251983805213	0.624676725703733	0.0550110995929967	0.713323878944029
NA	NA	AC005306.3	-0.372106514131935	0.144592428713059	0.197208881573879	0.441088579138093
NA	NA	AC005336.4	-0.407421704023274	0.518287671117787	-0.770611277507666	0.206843195302902
NA	NA	AC005355.2	0.0553592578664254	0.76731874098673	0.102950968015662	0.567512767250167
NA	NA	AC005550.3	0.0120509342051599	0.965953066557742	-0.56997112554562	0.0371650466287189
NA	NA	AC005682.5	-0.356943325915608	0.246317430436672	0.456864037306655	0.127161649869441
NA	NA	AC005789.11	-0.34449340483955	0.250187725038163	0.303871122825709	0.312721777534754
NA	NA	AC005795.1	0.0436378024693635	0.770187409900838	0.311931819177584	0.0277439757609619
NA	NA	AC005884.1	0.214416837430874	0.394658057017148	-0.297944276309331	0.22350134211845
NA	NA	AC005943.5	-0.0195606775113052	0.910095934696862	0.00742096372129621	0.963914469455253
NA	NA	AC006026.13	0.0143205478912307	0.96317615052764	-0.538369410595269	0.0685254943417258
NA	NA	AC006126.4	0.0565924279726891	0.848878946732892	0.751346197222059	0.00877394858274099
NA	NA	AC006129.2	-0.477126134166967	0.139622002991205	0.546957632790508	0.0811810978973697
NA	NA	AC006129.4	-0.781744482330869	0.0382315588609127	0.674542128642824	0.0652778454872389
NA	NA	AC006132.1	-0.132751856340533	0.668169745630944	1.05752991191026	0.00037455197258257
NA	NA	AC006978.6	-0.116764178237188	0.203796356213407	-0.489288878650106	3.04857231386567e-08
NA	NA	AC007126.1	0.061961787543738	0.918437196224432	-4.14385109620584	1.27260672594391e-08
NA	NA	AC007182.6	0.170013757479031	0.591069969446144	-0.235050899696732	0.444172787938167
NA	NA	AC007228.11	-0.481461506693113	0.0137422257944968	-0.771791538990127	4.70909382159559e-05
NA	NA	AC007238.1	0.0742298881389703	0.532011545418528	-0.0183411529222976	0.873743704957531
NA	NA	AC007246.3	0.0794779660766208	0.528910126507056	-0.278642851003042	0.0232130014561827
NA	NA	AC007255.8	0.0351702601109565	0.858955737926811	-0.492880135553894	0.00959250606219979
NA	NA	AC007292.6	0.17808608085328	0.431724555362428	-0.640460814671748	0.0031194917051258
NA	NA	AC007318.5	0.130542709322674	0.329712849469474	0.293670189379218	0.0222141249156485
NA	NA	AC007362.1	-0.132866827238506	0.636851771194667	0.537744963664902	0.0479364593690941
NA	NA	AC007382.1	-0.158428894519963	0.442619157136066	-0.431482630928806	0.0278781660700173
NA	NA	AC007383.3	-0.0456089032495646	0.736113893541721	-0.0454621505031666	0.727690055047637
NA	NA	AC007390.5	0.0476077018633752	0.50784629793055	-0.0496597198222808	0.474651571071658
NA	NA	AC007405.2	0.0200387974461496	0.938414129584617	0.178326698149973	0.443877428301624
NA	NA	AC007551.3	-0.00523597990219515	0.969018881854697	-0.290330257607378	0.0310315292935967
NA	NA	AC007566.10	-0.107588700733724	0.638622183854439	-0.302654402528369	0.196353419312361
NA	NA	AC007743.1	-1.01995607980155	0.00492426450358714	-1.16868429585555	0.00050437959260901
NA	NA	AC007969.5	-0.0435628120742293	0.829455864893286	-0.192745217069578	0.323517031532776
NA	NA	AC008443.1	-0.0350129467003542	0.870578041429669	-0.189616410497841	0.367978871402657
NA	NA	AC009005.2	-0.0944051950750565	0.628498311139257	-0.25973543907763	0.152411495483204
NA	NA	AC009014.3	0.0247959236372706	0.923382790099228	-0.979592184199638	8.55532135507657e-05
NA	NA	AC009061.1	-0.0545877923059357	0.857647913908457	-0.825815452651931	0.00493026390154534
NA	NA	AC009120.3	-0.0340834839580512	0.892615244723241	-0.511185323599364	0.0422460054676104
NA	NA	AC009120.6	-0.248951244513415	0.174187574229638	-0.474217410067066	0.00858425131300162
NA	NA	AC009133.12	-0.10440207131895	0.58453405444191	0.016701774973807	0.926494447409252
NA	NA	AC009133.14	-0.211294973143365	0.396320905050253	0.157614531286029	0.509328474308741
NA	NA	AC009133.17	-0.284071698825502	0.26101887344466	-0.123454564629215	0.610664601818316
NA	NA	AC009133.21	0.0149698442048406	0.968066191998382	-0.443961807587038	0.218646636005101
NA	NA	AC009237.8	0.0398978663168889	0.82870748038652	-0.0112139462991589	0.947875598636277
NA	NA	AC009245.3	0.150078911151033	0.487380524531078	-0.387115792268305	0.062737268232509
NA	NA	AC009299.3	0.0557227201980488	0.638420741066128	0.0550801132671368	0.62680639600441
NA	NA	AC009403.2	0.172897759852398	0.106445700564483	-0.0785220761994987	0.459451225247767
NA	NA	AC009404.2	0.00303332903098414	0.986858929847551	0.0885582899428191	0.628278506136468
NA	NA	AC009495.2	-0.0738945457051409	0.632626188198564	-0.179922472567626	0.236734007057683
NA	NA	AC009495.4	0.164043710083431	0.471234476201493	-0.166440402529568	0.4463292045083
NA	NA	AC009506.1	0.154894835618773	0.156820699979258	-0.192861690428628	0.0643310316441768
NA	NA	AC009948.5	-0.130678449935242	0.549190541314922	0.407973819355888	0.0527769854160885
NA	NA	AC009961.3	-0.121160658184144	0.461096806947076	-0.025561143832219	0.873453680259452
NA	NA	AC010468.1	0.00117523400048211	0.995333006356387	-0.328229747625192	0.0909186155343873
NA	NA	AC010525.6	-0.0390140715240351	0.86789875696495	-0.169380165947893	0.496083289288858
NA	NA	AC011298.2	0.0775696624039849	0.833342478644508	-1.39130891956917	0.00012692379991566
NA	NA	AC011526.1	0.238647172402224	0.395486309605835	1.33817923239842	8.11919709805563e-07
NA	NA	AC011747.4	-0.17527670886538	0.335272311510101	-0.403790774686948	0.0214222705872599
NA	NA	AC011747.7	0.193857750700259	0.566936339947551	-0.436777277500511	0.182603117059189
NA	NA	AC011891.5	0.0292926216826216	0.929953075419949	-0.935251969168295	0.00426027049965745
NA	NA	AC011899.9	-0.00297623451698885	0.988354586393679	0.349425162588972	0.0798884243539045
NA	NA	AC012065.7	-0.920764549197565	0.0337142077610055	1.16947244846809	0.00596543631719255
NA	NA	AC012146.7	-0.117154368926546	0.532417353965624	0.493486036200859	0.00730019580075414
NA	NA	AC012307.3	-0.114339427226149	0.13922026187237	-0.263032909584219	0.000441438158639177
NA	NA	AC012318.3	-0.111731328921061	0.492129062811853	0.148089461303146	0.332524677332411
NA	NA	AC012358.8	0.00805448588799393	0.975004862559893	-0.390700319796694	0.11271636165883
NA	NA	AC013268.5	0.1602514852337	0.434024412318454	-0.529403965175648	0.00759121551580494
NA	NA	AC013283.1	0.0231828880979154	0.883413404817059	-0.533142091717548	0.000535117275285877
NA	NA	AC013394.2	0.00531179128919832	0.955302120358526	-0.357599303717475	9.40300422186465e-05
NA	NA	AC015849.16	-0.046371478332075	0.82663637877905	0.0997339315836731	0.633575339437624
NA	NA	AC016292.3	0.179947024128435	0.17678090073193	0.229969419095122	0.0728405828112628
NA	NA	AC016629.8	-0.203685985249666	0.113513275326244	-0.0297566890043567	0.80686174752982
NA	NA	AC016683.6	-0.0468669803338306	0.904412079984657	-0.532476796670826	0.157719993961223
NA	NA	AC016708.2	0.0971445150857344	0.668436505967167	-0.350937589095825	0.111043902737018
NA	NA	AC016725.4	-0.181703049579564	0.182233190956571	0.0118332247751349	0.92916810044992
NA	NA	AC016734.2	0.252683757298852	0.214510894880362	0.0362148668281323	0.854246565401691
NA	NA	AC016735.1	0.223176334772044	0.328120786713601	0.28463593174096	0.185923080537703
NA	NA	AC016735.2	-0.300664718076366	0.719864262517927	6.48256418428475	2.91995087706006e-15
NA	NA	AC016739.2	0.0775328710695426	0.668565300305173	-0.171354395510267	0.327309130024663
NA	NA	AC016747.3	-0.285661463148774	0.273742100333122	0.739878234556914	0.0036112688740962
NA	NA	AC016831.7	-0.502014145245595	0.112721808659954	-0.53210099759159	0.0615134558029616
NA	NA	AC017048.3	0.203505736671839	0.396695507679291	0.205530749559684	0.379980385201088
NA	NA	AC017074.2	-0.0113682452958291	0.957151802009489	0.0496443903402474	0.805677789354544
NA	NA	AC017099.3	-0.366361678737922	0.0840964885819695	-0.126069332052132	0.547328317107307
NA	NA	AC017104.6	-0.768790299337934	0.0275636513920176	-0.153211444134081	0.655570187576081
NA	NA	AC018737.1	-0.100628125233109	0.29304881664349	-0.17508625900223	0.0588533869659581
NA	NA	AC018738.2	-0.205406513446946	0.250519890609928	-0.382189266532075	0.0264456635340588
NA	NA	AC018766.4	-0.33725034784078	0.207528146883781	0.410115903403629	0.11594181430985
NA	NA	AC018766.5	-0.27389071595835	0.247973250922792	0.137109883926342	0.551036964585193
NA	NA	AC018804.7	0.132028141847574	0.714776506630131	-0.621837369836767	0.0680759224526927
NA	NA	AC018816.3	-0.342557688167698	0.0622480641468747	0.50158029911298	0.00759021528034559
NA	NA	AC019117.2	-0.657327098360333	0.0587144056678663	-0.118169700786036	0.707343925958663
NA	NA	AC019330.1	-3.49502393638477	1.23992791374518e-05	-0.966974119915774	0.128001401433813
NA	NA	AC020571.3	0.444179389373238	0.0634797107289193	0.0443216931334574	0.851284793383683
NA	NA	AC020910.2	-0.135856747465768	0.322149416640566	-0.0689326477988908	0.5997185955695
NA	NA	AC021218.2	0.223520173455876	0.551694707749521	1.10858418870303	0.00227264074180769
NA	NA	AC022007.5	-0.195864006414581	0.411797268016661	-0.332955859432927	0.106267747556228
NA	NA	AC022182.3	-0.290823979526841	0.419582696716475	1.40342197743616	7.15614307084527e-05
NA	NA	AC022431.1	0.00609854553838884	0.959282903384793	-0.255396962807752	0.0266492423525245
NA	NA	AC022431.2	0.471317954314777	0.298013350409745	-0.826895029618273	0.121546979604869
NA	NA	AC023590.1	-1.35166742465627	0.0237431608083646	1.32541800803982	0.023005975734746
NA	NA	AC024560.3	0.0227892027224817	0.880799283462881	-0.314657462520816	0.0321818680730173
NA	NA	AC025171.1	-0.279809868366587	0.196236930736952	0.603872605773705	0.00438436190461154
NA	NA	AC025335.1	-0.059057401464076	0.590062870519921	-0.527812859671001	8.56444692830841e-07
NA	NA	AC026202.3	0.240801852898176	0.268708524196622	0.889627873740312	1.28652628144844e-05
NA	NA	AC026271.5	0.0837705924304427	0.351929586419961	-0.0410171071855196	0.635419068460682
NA	NA	AC026806.2	0.0336613737253931	0.799809646102934	0.126719909946255	0.316747075120541
NA	NA	AC027612.4	-0.117552472436963	0.731990729756306	-0.237594684500091	0.493320816567949
NA	NA	AC027612.6	0.162405862467431	0.249877822216296	0.089587601850537	0.512711420114798
NA	NA	AC027763.2	-0.10482094097345	0.373234172810007	-0.225997947592041	0.0515043792775177
NA	NA	AC034193.5	-0.264741202912058	0.0774296668435177	0.149799602652303	0.303548024343526
NA	NA	AC034220.3	-0.268247340525112	0.253791586273778	-0.871079594770159	0.0001299500599906
NA	NA	AC046143.3	-0.0153946339863347	0.946787052275109	-0.411709710432639	0.0478881688291672
NA	NA	AC053503.4	-0.0105082329896788	0.97197702971256	-0.892668671577649	0.00297847422501579
NA	NA	AC062029.1	-0.253556989773744	0.0807654274591166	0.225903897652783	0.109021993249382
NA	NA	AC066593.1	-0.639981579560151	0.208196393518097	-2.19806919572725	5.65624377040077e-06
NA	NA	AC068282.3	-0.0358304634958945	0.855846789045974	-0.382088255082053	0.049242109349759
NA	NA	AC069213.1	0.120367062789659	0.676480543726088	0.00237379805277815	0.993147394490168
NA	NA	AC069278.4	-0.0213643014085372	0.866764464957038	-0.434210736896307	0.000706793298605867
NA	NA	AC073046.25	-0.0355209488731058	0.852961097159258	-0.0520107509903713	0.782450362713252
NA	NA	AC073283.4	-0.141730533083562	0.532900629453851	-1.0768376109729	1.07614897245342e-06
NA	NA	AC073842.19	0.45235609013609	0.081660254270439	-0.294591504066326	0.286100889788918
NA	NA	AC073869.1	0.0494140366070111	0.813985934929053	-0.17269267228952	0.394197018645915
NA	NA	AC074117.10	0.00193285455394236	0.983479373210673	-0.265668086763068	0.00345753753191774
NA	NA	AC074138.3	-0.150697710979732	0.38392728023418	-0.297911215226094	0.0984052706008716
NA	NA	AC074286.1	-0.161578488162309	0.282201316479969	-0.112040752496017	0.434204330401811
NA	NA	AC074289.1	-0.774513787803816	0.0379266101825353	1.15313139225018	0.00146327435492461
NA	NA	AC078899.1	-0.035783558198805	0.800773851153207	0.194515444752502	0.149961038892616
NA	NA	AC079250.1	0.398949117300311	0.250149017215613	-0.0242465341804312	0.942205670552229
NA	NA	AC079602.1	-0.0608941693186216	0.830711395581684	-0.976371893934561	0.000403865929517899
NA	NA	AC079767.4	-0.412402905165007	0.479033118592256	0.715359741005556	0.20565925165169
NA	NA	AC079779.4	0.204299727269886	0.650447971052443	-2.35124318400076	2.03491605259555e-06
NA	NA	AC079922.2	0.195583323422569	0.359192342149553	-0.284987571693163	0.169310654744153
NA	NA	AC079922.3	-0.15316655367667	0.386827840040254	0.0160834760069186	0.926418697090495
NA	NA	AC079949.1	-1.31309622701954	0.0259459289077656	-0.393549385825257	0.491756435806869
NA	NA	AC083799.1	-0.0152418081361141	0.854642454119587	0.0594464648334812	0.456718277270478
NA	NA	AC083843.1	-0.00508356093274831	0.977486293582411	-0.270413092608255	0.121608603887514
NA	NA	AC083873.4	0.146413719049335	0.383092486553324	-0.328884257201023	0.0519872360294466
NA	NA	AC083899.3	-0.107540849201538	0.538979683706891	-0.13352114458132	0.429259284948896
NA	NA	AC083900.1	-0.830348129841905	0.024950315272097	-0.491771455612057	0.126405619813261
NA	NA	AC083949.1	-0.437230916522678	0.235316131880681	1.13726413932104	0.00189389669436077
NA	NA	AC084018.1	-0.227383512427304	0.310490598527084	-0.271159361383985	0.212010305479606
NA	NA	AC084219.4	0.00160278226172033	0.990735902533607	-0.152071088387873	0.254795709281168
NA	NA	AC084809.2	-0.0192191413137307	0.920501365347751	-0.592745387164989	0.00150057999730405
NA	NA	AC090587.4	-0.341302935904693	0.175332593349788	0.205878934260839	0.39394507571087
NA	NA	AC091133.1	-0.101095732216882	0.430627523991126	-0.252288103282617	0.0529029779051496
NA	NA	AC091729.9	-0.218579451287422	0.160901454810586	-0.0188063570388079	0.90182956934695
NA	NA	AC092295.7	-0.168246374449692	0.157757014471605	-0.275717639573651	0.016784766971072
NA	NA	AC092580.4	0.437642026356646	0.0504364737547504	0.718651958056774	0.00107570308498338
